"title,","doi,",authors
PipeRAG: Fast Retrieval-Augmented Generation via Adaptive Pipeline Parallelism,https://doi.org/10.1145/3690624.3709194,"Liang Huang (Nanyang Technological University,HP Inc.); Kelin Xia (Nanyang Technological University); Chuan-Shen Hu (Nanyang Technological University)"
Inductive Link Prediction on N-ary Relational Facts via Semantic Hypergraph Reasoning,https://doi.org/10.1145/3690624.3709195,Wenqi Jiang (ETH Zurich); Shuai Zhang (Amazon Web Services); Boran Han (Amazon Web Services); Jie Wang (Meta); Bernie Wang (Amazon Web Services); Tim Kraska (Massachusetts Institute of Technology)
ResMoE: Space-efficient Compression of Mixture of Experts LLMs via Residual Restoration,https://doi.org/10.1145/3690624.3709196,Gongzhu Yin (Harbin Institute of Technology); Hongli Zhang (Harbin Institute of Technology); Yuchen Yang (Harbin Institute of Technology); Yi Luo (Harbin Institute of Technology)
Correlation-Aware Graph Convolutional Networks for Multi-Label Node Classification,https://doi.org/10.1145/3690624.3709197,Mengting Ai (UIUC); Tianxin Wei (UIUC); Yifan Chen (HKBU); Zhichen Zeng (UIUC); Ritchie Zhao (NVIDIA); Girish Varatkar (Apple); Bita Darvish Rouhani (NVIDIA); Xianfeng Tang (Amazon); Hanghang Tong (UIUC); Jingrui He (UIUC)
HRSTORY: Historical News Review Based Online Story Discovery,https://doi.org/10.1145/3690624.3709198,Yuanchen Bei (Zhejiang University); Weizhi Chen (Zhejiang University); Hao Chen (The Hong Kong Polytechnic University); Sheng Zhou (Zhejiang University); Carl Yang (Emory University); Jiapei Fan (Alibaba Group); Longtao Huang (Alibaba Group); Jiajun Bu (Zhejiang University)
Annotation-guided Protein Design with Multi-Level Domain Alignment,https://doi.org/10.1145/3690624.3709199,"Renjie Zhou (Key Laboratory of Complex Systems Modeling and Simulation of the Ministry of Education, Hangzhou Dianzi University); Haoran Ye (Key Laboratory of Complex Systems Modeling and Simulation of the Ministry of Education, Hangzhou Dianzi University); Wan Jian (Zhejiang University of Science and Tecnology); Yong Liao (University of Science and Technology of China)"
DimCL: Dimension-Aware Augmentation in Contrastive Learning for Recommendation,https://doi.org/10.1145/3690624.3709200,"Chaohao Yuan (Tsinghua University); Songyou Li (Renmin University of China); Geyan Ye (Tencent AI Lab); Yikun Zhang (Peking University); Long-Kai Huang (Tencent AI Lab); Wenbing Huang (Renmin University of China); Wei Liu (Tencent AI Lab); Jianhua Yao (Tencent AI Lab); Yu Rong (DAMO Academy, Alibaba Group)"
Seeing the Unseen: Learning Basis Confounder Representations for Robust Traffic Prediction,https://doi.org/10.1145/3690624.3709201,"Jiahao Ji (School of Computer Science and Engineering, Beihang University); Wentao Zhang (School of Computer Science and Engineering, Beihang University); Jingyuan Wang (SCSE, Beihang University,MIIT Key Laboratory of Data Intelligence and Management, SEM, Beihang University); Chao Huang (Department of Computer Science, Musketeers Foundation Institute of Data Science, University of Hong Kong)"
Probabilistic Hypergraph Recurrent Neural Networks for Time-series Forecasting,https://doi.org/10.1145/3690624.3709202,Hongjie Chen (Dolby Laboratories); Ryan A. Rossi (Adobe Research); Sungchul Kim (Adobe Research); Kanak Mahadik (Adobe Research); Hoda Eldardiry (Virginia Tech)
A Unified Invariant Learning Framework for Graph Classification,https://doi.org/10.1145/3690624.3709203,Yongduo Sui (Tencent); Jie Sun (University of Science and Technology of China); Shuyao Wang (University of Science and Technology of China); Zemin Liu (Zhejiang University); Qing Cui (Ant Group); Longfei Li (Ant Group); Xiang Wang (University of Science and Technology of China)
Semi-supervised Multi-view Clustering with Active Constraints,https://doi.org/10.1145/3690624.3709204,Chao Zhang (Nanjing University); Deng Xu (Nanjing University); Chunlin Chen (Nanjing University); Huaxiong Li (Nanjing University)
CoopRide: Cooperate All Grids in City-Scale Ride-Hailing Dispatching with Multi-Agent Reinforcement Learning,https://doi.org/10.1145/3690624.3709205,"Jingwei Wang (Department of EE, BNRist, Tsinghua University); Qianyue Hao (Department of EE, BNRist, Tsinghua University); Wenzhen Huang (Department of EE, BNRist, Tsinghua University); Xiaochen Fan (IEIT in Tianjin, Department of EE, BNRist, Tsinghua University); Qin Zhang (College of Computer Science and Software Engineering, Shenzhen University); Zhentao Tang (Huawei Noah’s Ark Lab); Bin Wang (Huawei Noah’s Ark Lab); Jianye Hao (Tianjin University,Huawei Noah’s Ark Lab); Yong Li (Department of EE, BNRist, Tsinghua University)"
Graph Learning with Distributional Edge Layouts,https://doi.org/10.1145/3690624.3709206,"Xinjian Zhao (The Chinese University of Hong Kong, Shenzhen); Chaolong Ying (The Chinese University of Hong Kong, Shenzhen); Yaoyao Xu (SDS, The Chinese University of Hong Kong, Shenzhen); Tianshu Yu (The Chinese University of Hong Kong, Shenzhen)"
Spectral Subspace Clustering for Attributed Graphs,https://doi.org/10.1145/3690624.3709207,Xiaoyang Lin (Hong Kong Baptist University); Renchi Yang (Hong Kong Baptist University); Haoran Zheng (Hong Kong Baptist University); Xiangyu Ke (Zhejiang University)
Enhancing Unsupervised Graph Few-shot Learning via Set Functions and Optimal Transport,https://doi.org/10.1145/3690624.3709208,"Yonghao Liu (Key Laboratory of Symbolic Computation and Knowledge Engineering of the Ministry of Education, College of Computer Science and Technology, Jilin University); Fausto Giunchiglia (Department of Information Engineering and Computer Science, University of Trento); Ximing Li (Key Laboratory of Symbolic Computation and Knowledge Engineering of the Ministry of Education, College of Computer Science and Technology, Jilin University); Lan Huang (Key Laboratory of Symbolic Computation and Knowledge Engineering of the Ministry of Education, College of Computer Science and Technology, Jilin University); Xiaoyue Feng (Key Laboratory of Symbolic Computation and Knowledge Engineering of the Ministry of Education, College of Computer Science and Technology, Jilin University); Renchu Guan (Key Laboratory of Symbolic Computation and Knowledge Engineering of the Ministry of Education, College of Computer Science and Technology, Jilin University)"
"MM-Path: Multi-modal, Multi-granularity Path Representation Learning",https://doi.org/10.1145/3690624.3709209,"Ronghui Xu (East China Normal University); Hanyin Cheng (East China Normal University); Chenjuan Guo (East China Normal University); Hongfan Gao (East China Normal University); Jilin Hu (East China Normal University,KLATASDS-MOE); Sean Bin Yang (Chongqing University of Posts and Telecommunications); Bin Yang (East China Normal University)"
Proactive Model Adaptation Against Concept Drift for Online Time Series Forecasting,https://doi.org/10.1145/3690624.3709210,Lifan Zhao (Shanghai Jiao Tong University); Yanyan Shen (Shanghai Jiao Tong University)
Personalized Language Model Learning on Text Data Without User Identifiers,https://doi.org/10.1145/3690624.3709211,"Yucheng Ding (Shanghai Jiao Tong University); Yangwenjian Tan (Shanghai Jiao Tong University); Xiangyu Liu (WeChat AI, Tencent); Chaoyue Niu (Shanghai Jiao Tong University); Fandong Meng (WeChat AI, Tencent Inc.); Jie Zhou (WeChat AI, Tencent Inc.); Ning Liu (Shanghai Jiao Tong University); Fan Wu (Shanghai Jiao Tong University); Guihai Chen (Shanghai Jiao Tong University)"
Boosting Explainability through Selective Rationalization in Pre-trained Language Models,https://doi.org/10.1145/3690624.3709212,"Libing Yuan (School of Computer Science and Information Engineering, Hefei University of Technology, China); Shuaibo Hu (School of Computer Science and Information Engineering, Hefei University of Technology, China); Kui Yu (School of Computer Science and Information Engineering, Hefei University of Technology, China); Le Wu (School of Computer Science and Information Engineering, Hefei University of Technology, China)"
APEX^2: Adaptive and Extreme Summarization for Personalized Knowledge Graphs,https://doi.org/10.1145/3690624.3709213,"Zihao Li (University of Illinois Urbana-Champaign); Dongqi Fu (Meta AI, Meta); Mengting Ai (University of Illinois Urbana-Champaign); Jingrui He (University of Illinois Urbana-Champaign)"
Enhancing Graph Contrastive Learning with Reliable and Informative Augmentation for Recommendation,https://doi.org/10.1145/3690624.3709214,"Bowen Zheng (Gaoling School of Artificial Intelligence, Renmin University of China); Junjie Zhang (Gaoling School of Artificial Intelligence, Renmin University of China); Hongyu Lu (WeChat, Tencent); Yu Chen (WeChat, Tencent); Ming Chen (WeChat, Tencent); Wayne Xin Zhao (Gaoling School of Artificial Intelligence, Renmin University of China); Ji-Rong Wen (Gaoling School of Artificial Intelligence, Renmin University of China)"
$NodeImport:$ Imbalanced Node Classification with Node Importance Assessment,https://doi.org/10.1145/3690624.3709215,Nan Chen (Johns Hopkins University); Zemin Liu (Zhejiang University); Bryan Hooi (National University of Singapore); Bingsheng He (National University of Singapore); Jun Hu (National University of Singapore); Jia Chen (Grabtaxi Holdings Pte Ltd)
Controlling Diversity at Inference: Guiding Diffusion Recommender Models with Targeted Category Preferences,https://doi.org/10.1145/3690624.3709216,Gwangseok Han (Pohang University of Science and Technology); Wonbin Kweon (Pohang University of Science and Technology); Minsoo Kim (Pohang University of Science and Technology); Hwanjo Yu (Pohang University of Science and Technology)
PraFFL: A Preference-Aware Scheme in Fair Federated Learning,https://doi.org/10.1145/3690624.3709217,Rongguang Ye (Southern University of Science and Technology); Wei-Bin Kou (The University of Hong Kong); Ming Tang (Southern University of Science and Technology)
Wedjat: Detecting Sophisticated Evasion Attacks via Real-time Causal Analysis,https://doi.org/10.1145/3690624.3709218,"Li Gao (Tsinghua University); Chuanpu Fu (Tsinghua University); Xinhao Deng (Tsinghua University); Ke Xu (Tsinghua University,Zhongguancun Lab); Qi Li (Tsinghua University,Zhongguancun Lab)"
Non-Homophilic Graph Pre-Training and Prompt Learning,https://doi.org/10.1145/3690624.3709219,Xingtong Yu (Singapore Management University); Jie Zhang (National University of Singapore); Yuan Fang (Singapore Management University); Renhe Jiang (The University of Tokyo)
Exploring Preference-Guided Diffusion Model for Cross-Domain Recommendation,https://doi.org/10.1145/3690624.3709220,"Xiaodong Li (Institute of Information Engineering, Chinese Academy of Sciences,School of Cyber Security, UCAS); Hengzhu Tang (Baidu Inc); Jiawei Sheng (Institute of Information Engineering, Chinese Academy of Sciences); Xinghua Zhang (Institute of Information Engineering, Chinese Academy of Sciences,School of Cyber Security, UCAS); Li Gao (Baidu Inc); Suqi Cheng (Baidu Inc); Dawei Yin (Baidu Inc); Tingwen Liu (Institute of Information Engineering, Chinese Academy of Sciences,School of Cyber Security, UCAS)"
Spatially Compact Dense Block Mining in Spatial Tensors,https://doi.org/10.1145/3690624.3709221,"Weike Tang (College of Computer Science & Software Engineering, Shenzhen University); Dingming Wu (College of Computer Science & Software Engineering, Shenzhen University); Tsz Nam Chan (College of Computer Science & Software Engineering, Shenzhen University); Kezhong Lu (College of Computer Science & Software Engineering, Shenzhen University)"
ProgDiffusion: Progressively Self-encoding Diffusion Models,https://doi.org/10.1145/3690624.3709222,Zhangkai Wu (Macquarie University); Xuhui Fan (Macquarie University); Longbing Cao (Macquarie University)
Graph Triple Attention Networks: A Decoupled Perspective,https://doi.org/10.1145/3690624.3709223,Xiaotang Wang (Huazhong University of Science and Technology); Yun Zhu (Zhejiang University); Haizhou Shi (Rutgers University); Yongchao Liu (Ant Group); Chuntao Hong (Ant Group)
Towards Controllable Hybrid Fairness in Graph Neural Networks,https://doi.org/10.1145/3690624.3709224,Zihan Luo (Huazhong University of Science and Technology); Hong Huang (Huazhong University of Science and Technology); Jianxun Lian (Microsoft Research Asia); Xiran Song (Washington University in St. Louis); Hai Jin (Huazhong University of Science and Technology)
From Missteps to Mastery: Enhancing Low-Resource Dense Retrieval through Adaptive Query Generation,https://doi.org/10.1145/3690624.3709225,"Zhenyu Tong (University of the Chinese Academy of Sciences); Chuan Qin (Computer Network Information Center, Chinese Academy of Sciences); Chuyu Fang (Baidu Inc.); Kaichun Yao (Institute of Software, Chinese Academy of Sciences); Xi Chen (University of Science and Technology of China); Jingshuai Zhang (Baidu Inc.); Chen Zhu (University of Science and Technology of China); Hengshu Zhu (Computer Network Information Center, Chinese Academy of Sciences)"
Brain Effective Connectivity Estimation via Fourier Spatiotemporal Attention,https://doi.org/10.1145/3690624.3709226,Wen Xiong (Beijing University Of Technology); Jinduo Liu (Beijing University Of Technology); Junzhong Ji (Beijing University Of Technology); Fenglong Ma (Pennsylvania State University)
A Structure-aware Invariant Learning Framework for Node-level Graph OOD Generalization,https://doi.org/10.1145/3690624.3709227,"Ruiwen Yuan (University of Chinese Academy of Sciences,Institute of automation, Chinese Academy of Sciences); Yongqiang Tang (Institute of automation, Chinese Academy of Sciences); Wensheng Zhang (Guangzhou University,Institute of Automation, Chinese Academy of Sciences)"
Quantum Time-index Models with Reservoir for Time Series Forecasting,https://doi.org/10.1145/3690624.3709228,"Wenbo Qiao (School of New Media and Communication, Tianjin University); Jiaming Zhao (School of New Media and Communication, Tianjin University); Peng Zhang (College of Intelligence and Computing, Tianjin University)"
On the Hyperparameter Loss Landscapes of Machine Learning Models: An Exploratory Study,https://doi.org/10.1145/3690624.3709229,Mingyu Huang (University of Electronic Science and Technology of China); Ke Li (University of Exeter)
Dynamic Deep Clustering of High-Dimensional Directional Data via Hyperspherical Embeddings with Bayesian Nonparametric Mixtures,https://doi.org/10.1145/3690624.3709230,"Zhiwen Luo (The Concordia Institute for Information Systems Engineering, Concordia University); Wentao Fan (Guangdong Provincial/Zhuhai Key Laboratory IRADS and Department of Computer Science, Beijing Normal University-Hong Kong Baptist University (BNU-HKBU) United International College); Manar Amayri (The Concordia Institute for Information Systems Engineering, Concordia University); Nizar Bouguila (The Concordia Institute for Information Systems Engineering, Concordia University)"
CausalMob: Causal Human Mobility Prediction with LLMs-derived Human Intentions toward Public Events,https://doi.org/10.1145/3690624.3709231,"Xiaojie Yang (The University of Tokyo); Hangli Ge (The University of Tokyo); Jiawei Wang (The University of Tokyo); Zipei Fan (School of Artificial Intelligence, Jilin University); Renhe Jiang (The University of Tokyo); Ryosuke Shibasaki (The University of Tokyo); Noboru Koshizuka (The University of Tokyo)"
Advancing Confidence Calibration and Quantification in Medication Recommendation,https://doi.org/10.1145/3690624.3709232,Qianyu Chen (Beijing Institute of Technology); Xin Li (Beijing Institute of Technology); Yujie Fang (Beijing Institute of Technology); Mingzhong Wang (University of the Sunshine Coast)
IDentity with Locality: An Ideal Hash for Gene Sequence Search,https://doi.org/10.1145/3690624.3709233,"Tianyi Zhang (Computer Science, Rice University); Gaurav Gupta (Electrical and Computer Engineering, Rice University); Aditya Desai (Electrical Engineering and Computer Sciences, University of California); Anshumali Shrivastava (Computer Science)"
Enhancing Black-Box Adversarial Attacks on Discrete Sequential Data via Bilevel Bayesian Optimization in Hybrid Spaces,https://doi.org/10.1145/3690624.3709265,"Laboratory of Knowledge Engineering with Big Data, Hefei University of Technology; Chen Gao (BNRist, Tsinghua University); Lei Chen (Department of Electronic Engineering, BNRist, Tsinghua University); Kun Zhang (Key Laboratory of Knowledge Engineering with Big Data, Hefei University of Technology); Chenyi Zhuang (Ant Group); Le Wu (Key Laboratory of Knowledge Engineering with Big Data, Hefei University of Technology); Yong Li (Department of Electronic Engineering, BNRist, Tsinghua University); Meng Wang (Key Laboratory of Knowledge Engineering with Big Data, Hefei University of Technology)"
TSINR: Capturing Temporal Continuity via Implicit Neural Representations for Time Series Anomaly Detection,https://doi.org/10.1145/3690624.3709266,"Tianxing Man (School of Artificial Intelligence, Jilin University); Xingchen Li (School of Artificial Intelligence, Jilin University); Zhaogeng Liu (School of Artificial Intelligence, Jilin University); Haozhen Zhang (School of Artificial Intelligence, Jilin University); Bin Gu (School of Artificial Intelligence, Jilin University); Yi Chang (School of Artificial Intelligence, Jilin University,International Center of Future Science, Jilin University)"
Learning Attribute as Explicit Relation for Sequential Recommendation,https://doi.org/10.1145/3690624.3709267,Mengxuan Li (Zhejiang University); Ke Liu (Zhejiang University); Hongyang Chen (Zhejiang Lab); Jiajun Bu (Zhejiang University); Hongwei Wang (Zhejiang University); Haishuai Wang (Zhejiang University)
Simplicial SMOTE: Oversampling Solution to the Imbalanced Learning Problem,https://doi.org/10.1145/3690624.3709268,Gang Liu (University of Notre Dame); Fan Yang (Amazon); Yang Jiao (Amazon); Alireza Bagheri Garakani (Amazon); Tian Tong (Amazon); Yan Gao (Amazon); Meng Jiang (University of Notre Dame)
Stable Representation Learning on Graphs from Multiple Environments with Structure Distribution Shift,https://doi.org/10.1145/3690624.3709269,"Oleg Kachan (Sber AI Lab,HSE University); Andrey Savchenko (Sber AI Lab,HSE University); Gleb Gusev (Sber AI Lab)"
Electron-Informed Coarse-Graining Molecular Representation Learning for Real-World Molecular Physics,https://doi.org/10.1145/3690624.3709270,Tong Zhao (Ant Group); Daixin Wang (Ant Group); Zhiqiang Zhang (Ant Group); Yulin Kang (Ant Group); Jun Zhou (Ant Group)
ScalaGBM: Memory Efficient GBDT Training for High-Dimensional Data on GPU,https://doi.org/10.1145/3690624.3709271,Gyoung S. Na (Korea Research Institute of Chemical Technology); Chanyoung Park (Korea Advanced Institute of Science and Technology)
Grid and Road Expressions Are Complementary for Trajectory Representation Learning,https://doi.org/10.1145/3690624.3709272,Silin Zhou (University of Electronic Science and Technology of China); Shuo Shang (University of Electronic Science and Technology of China); Lisi Chen (University of Electronic Science and Technology of China); Peng Han (University of Electronic Science and Technology of China); Christian S. Jensen (Aalborg University)
ProST: Prompt Future Snapshot on Dynamic Graphs for Spatio-Temporal Prediction,https://doi.org/10.1145/3690624.3709273,"Kaiwen Xia (Southeast University,JD Logistics); Li Lin (Southeast University); Shuai Wang (Southeast University); Qi Zhang (Southeast University); Shuai Wang (Southeast University); Tian He (JD Logistics)"
Hypergraph Motif Representation Learning,https://doi.org/10.1145/3690624.3709274,Alessia Antelmi (Università degli Studi di Torino); Gennaro Cordasco (Università della Campania “Luigi Vanvitelli”); Daniele De Vinco (Università degli Studi di Salerno); Valerio Di Pasquale (Università degli Studi di Salerno); Mirko Polato (Università degli Studi di Torino); Carmine Spagnuolo (Università degli Studi di Salerno)
Mitigating Redundancy in Deep Recommender Systems: A Field Importance Distribution Perspective,https://doi.org/10.1145/3690624.3709275,"Xianquan Wang (University of Science and Technology of China); Likang Wu (Tianjin University); Zhi Li (Shenzhen International Graduate School, Tsinghua University); Haitao Yuan (National Technological University); Shuanghong Shen (Institute of Artificial Intelligence, Hefei Comprehensive National Science Center); Huibo Xu (University of Science and Technology of China); Yu Su (Hefei Normal University); Chenyi Lei (Kuaishou Technology)"
Mixed Blessing: Class-Wise Embedding guided Instance-Dependent Partial Label Learning,https://doi.org/10.1145/3690624.3709276,"Fuchao Yang (College of Software Engineering, Southeast University); Jianhong Cheng (School of Computer Science and Engineering, Southeast University); Hui Liu (Yam Pak Charitable Foundation School of Computing and Information Sciences, Saint Francis University); Yongqiang Dong (School of Computer Science and Engineering, Southeast University); Yuheng Jia (School of Computer Science and Engineering, Southeast University, Saint Francis University); Junhui Hou (Department of Computer Science, City University of Hong Kong)"
UniGraph: Learning a Unified Cross-Domain Foundation Model for Text-Attributed Graphs,https://doi.org/10.1145/3690624.3709277,Yufei He (National University of Singapore); Yuan Sui (National University of Singapore); Xiaoxin He (National University of Singapore); Bryan Hooi (National University of Singapore)
Combinatorial Optimization Perspective based Framework for Multi-behavior Recommendation,https://doi.org/10.1145/3690624.3709278,"Chenhao Zhai (Shenzhen International Graduate School, Tsinghua University); Chang Meng (Kuaishou Technology); Yu Yang (Shenzhen International Graduate School, Tsinghua University); Kexin Zhang (Shenzhen International Graduate School, Tsinghua University); Xuhao Zhao (School of Electronic Information and Electrical Engineering, Shanghai Jiaotong University); Xiu Li (Shenzhen International Graduate School, Tsinghua University)"
Achieving Nearly-Optimal Regret and Sample Complexity in Dueling Bandits with Applications in Online Recommendations,https://doi.org/10.1145/3690624.3709279,"Lanjihong Ma (National Key Laboratory for Novel Software Technology, School of Artificial Intelligence, Nanjing University); Yao-Xiang Ding (State Key Lab of CAD & CG, Zhejiang University); Zhen-Yu Zhang (Center for Advanced Intelligence Project, RIKEN); Zhi-Hua Zhou (National Key Laboratory for Novel Software Technology, School of Artificial Intelligence, Nanjing University)"
Connecting Domains and Contrasting Samples: A Ladder for Domain Generalization,https://doi.org/10.1145/3690624.3709280,Tianxin Wei (UIUC); Yifan Chen (HKBU); Xinrui He (UIUC); Wenxuan Bao (UIUC); Jingrui He (UIUC)
Language Representation Favored Zero-Shot Cross-Domain Cognitive Diagnosis,https://doi.org/10.1145/3690624.3709281,"Shuo Liu (Shanghai Institute of AI Education, and School of Computer Science and Technology, East China Normal University); Zihan Zhou (Shanghai Institute of AI Education, and School of Computer Science and Technology, East China Normal University); Yuanhao Liu (Shanghai Institute of AI Education, and School of Computer Science and Technology, East China Normal University); Jing Zhang (Department of Educational Psychology, Faculty of Education, East China Normal University); Hong Qian (Shanghai Institute of AI Education, and School of Computer Science and Technology, East China Normal University)"
Embedding Prior Task-specific Knowledge into Language Models for Context-aware Document Ranking,https://doi.org/10.1145/3690624.3709282,"Shuting Wang (Gaoling School of Artificial Intelligence, Renmin University of China); Yutao Zhu (Gaoling School of Artificial Intelligence, Renmin University of China); Zhicheng Dou (Gaoling School of Artificial Intelligence, Renmin University of China)"
Modeling Time-evolving Causality over Data Streams,https://doi.org/10.1145/3690624.3709283,"Naoki Chihara (SANKEN, Osaka University); Yasuko Matsubara (SANKEN, Osaka University); Ren Fujiwara (SANKEN, Osaka University); Yasushi Sakurai (SANKEN, Osaka University)"
Breaking the Memory Wall for Heterogeneous Federated Learning via Progressive Training,https://doi.org/10.1145/3690624.3709284,"Yebo Wu (State Key Laboratory of IoTSC, University of Macau); Li Li (State Key Laboratory of IoTSC, University of Macau ); Cheng-zhong Xu (State Key Laboratory of IoTSC, University of Macau)"
Data Glitches Discovery using Influence-based Model Explanations,https://doi.org/10.1145/3690624.3709285,"Nikolaos Myrtakis (ETIS Lab, ENSEA,University of Crete); Ioannis Tsamardinos (University of Crete); Vassilis Christophides (ETIS Lab, ENSEA)"
DistPred: A Distribution-Free Probabilistic Inference Method for Regression and Forecasting,https://doi.org/10.1145/3690624.3709286,"Daojun Liang (School of Information Science and Engineering, Shandong University)"
SEPTQ: A Simple and Effective Post-Training Quantization Paradigm for Large Language Models,https://doi.org/10.1145/3690624.3709287,Han Liu (Dalian University of Technology); Haotian Gao (Dalian University of Technology); Xiaotong Zhang (Dalian University of Technology); Changya Li (Dalian University of Technology); Feng Zhang (Peking University); Wei Wang (Shenzhen MSU-BIT University); Fenglong Ma (The Pennsylvania State University); Hong Yu (Dalian University of Technology)
Safe Online Bid Optimization with Return on Investment and Budget Constraints,https://doi.org/10.1145/3690624.3709288,"Matteo Castiglioni (Politecnico di Milano); Alessandro Nuara (ADcube,Politecnico di Milano); Giulia Romano (Politecnico di Milano); Giorgio Spadaro (Politecnido di Milano); Francesco Trovò (Politecnico di Milano); Nicola Gatti (Politecnico di Milano)"
Stealing Training Graphs from Graph Neural Networks,https://doi.org/10.1145/3690624.3709289,Minhua Lin (The Pennsylvania State University); Enyan Dai (Hong Kong University of Science and Technology (Guangzhou)); Junjie Xu (The Pennsylvania State University); Jinyuan Jia (The Pennsylvania State University); Xiang Zhang (The Pennsylvania State University); Suhang Wang (The Pennsylvania State University)
On the Necessity of World Knowledge for Mitigating Missing Labels in Extreme Classification,https://doi.org/10.1145/3690624.3709290,Jatin Prakash (New York University); Anirudh Buvanesh (Mila – Quebec Artificial Intelligence Institute); Bishal Santra (Microsoft Research); Deepak Saini (Microsoft Corporation); Sachin Yadav (Google DeepMind); Jian Jiao (Microsoft Corporation); Yashoteja Prabhu (Microsoft Research); Amit Sharma (Microsoft Research); Manik Varma (Microsoft Research)
GROOT: Effective Design of Biological Sequences with Limited Experimental Data,https://doi.org/10.1145/3690624.3709291,Thanh V. T. Tran (FPT Software AI Center); Nhat Khang Ngo (FPT Software AI Center); Viet Anh Nguyen (FPT Software AI Center); Truong Son Hy (University of Alabama at Birmingham)
Lorentzian Residual Neural Networks,https://doi.org/10.1145/3690624.3709292,Neil He (Yale University); Menglin Yang (Yale University); Rex Ying (Yale University)
Robust Uplift Modeling with Large-Scale Contexts for Real-time Marketing,https://doi.org/10.1145/3690624.3709293,"Zexu Sun (Gaoling School of Artificial Intelligence, Renmin University of China); Qiyu Han (School of Statistics, Renmin University of China); Minqin Zhu (Department of Computer Science and Technology, Zhejiang University); Hao Gong (Kuaishou Technology); Dugang Liu (College of Computer Science and Software Engineering, Shenzhen University); Chen Ma (Department of Computer Science, City University of Hong Kong)"
Distributional Prototype Learning for Out-of-distribution Detection,https://doi.org/10.1145/3690624.3709294,Bo Peng (University of Technology Sydney); Jie Lu (University of Technology Sydney); Yonggang Zhang (Hong Kong Baptist University); Guangquan Zhang (University of Technology Sydney (UTS)); Zhen Fang (University of Technology Sydney)
On the Support Vector Effect in DNNs: Rethinking Data Selection and Attribution,https://doi.org/10.1145/3690624.3709295,Syed Hasan Amin Mahmood (Purdue University); Ming Yin (Purdue University); Rajiv Khanna (Purdue University)
Stabilizing Modality Gap & Lowering Gradient Norms Improve Zero-Shot Adversarial Robustness of VLMs,https://doi.org/10.1145/3690624.3709296,"Junhao Dong (Nanyang Technological University,Centre for Frontier AI Research, IHPC, A*STAR); Piotr Koniusz (Data61, CSIRO); Xinghua Qu (Bytedance); Yew-Soon Ong (Nanyang Technological University,Centre for Frontier AI Research, IHPC, A*STAR)"
Bi-Dynamic Graph ODE for Opinion Evolution,https://doi.org/10.1145/3690624.3709297,"Bowen Duan (Department of Electronic Engineering, Tsinghua University); Henggang Deng (Department of Electronic Engineering, Tsinghua University); Jinghua Piao (Department of Electronic Engineering, BNRist, Tsinghua University); Huandong Wang (Department of Electronic Engineering, BNRist, Tsinghua University); Yue Wang (Department of Electronic Engineering, BNRist, Tsinghua University)"
Mixing Time Matters: Accelerating Effective Resistance Estimation via Bidirectional Method,https://doi.org/10.1145/3690624.3709298,"Guanyu Cui (Renmin University of China); Hanzhi Wang (BARC, University of Copenhagen); Zhewei Wei (Renmin University of China)"
Generalizable Recommender System During Temporal Popularity Distribution Shifts,https://doi.org/10.1145/3690624.3709299,"Hyunsik Yoo (University of Illinois Urbana-Champaign); Ruizhong Qiu (University of Illinois Urbana-Champaign); Charlie Xu (Amazon.com, Inc.); Fei Wang (Amazon.com, Inc.); Hanghang Tong (University of Illinois Urbana-Champaign)"
Counterfactual Explanations with Probabilistic Guarantees on their Robustness to Model Change,https://doi.org/10.1145/3690624.3709300,"Ignacy Stępka (Poznan University of Technology); Jerzy Stefanowski (Poznan University of Technology); Mateusz Lango (Charles University,Poznan University of Technology)"
Fast and Effective GNN Training through Sequences of Random Path Graphs,https://doi.org/10.1145/3690624.3709301,"Francesco Bonchi (CENTAI Institute,Eurecat); Claudio Gentile (Google Research); Francesco Paolo Nerini (Sapienza University,CENTAI Institute); André Panisson (CENTAI Institute); Fabio Vitale (CENTAI Institute)"
3DGraphX: Explaining 3D Molecular Graph Models via Incorporating Chemical Priors,https://doi.org/10.1145/3690624.3709302,Xufeng Liu (State University of New York at Stony Brook); Dongsheng Luo (Florida International University); Wenhan Gao (State University of New York at Stony Brook); Yi Liu (State University of New York at Stony Brook)
Partial Pre-Post Code Tree: A Memory-Efficient Tree Structure for Conjunctive Rule Mining,https://doi.org/10.1145/3690624.3709303,Van Quoc Phuong Huynh (Johannes Kepler University Linz); Florian Beck (Johannes Kepler University Linz); Johannes Fürnkranz (Johannes Kepler University Linz)
GLINT-RU: Gated Lightweight Intelligent Recurrent Units for Sequential Recommender Systems,https://doi.org/10.1145/3690624.3709304,"Sheng Zhang (City University of Hong Kong,High Magnetic Field Laboratory, Chinese Academy of Sciences); Maolin Wang (City University of Hong Kong); Wanyu Wang (City University of Hong Kong); Jingtong Gao (City University of Hong Kong); Xiangyu Zhao (City University of Hong Kong); Yu Yang (City University of Hong Kong); Xuetao Wei (Southern University of Science and Technology); Zitao Liu (Jinan University); Tong Xu (University of Science and Technology of China)"
