title,doi,author,affiliation
Annotation-guided Protein Design with Multi-Level Domain Alignment,https://doi.org/10.1145/3690624.3709199,"['Chaohao Yuan', 'Songyou Li', 'Geyan Ye', 'Yikun Zhang', 'Long-Kai Huang', 'Wenbing Huang', 'Wei Liu', 'Jianhua Yao', 'Yu Rong']","['Tsinghua University', 'Renmin University of China', 'Tencent AI Lab', 'Peking University', 'Tencent AI Lab', 'Renmin University of China', 'Tencent AI Lab', 'Tencent AI Lab', 'DAMO Academy, Alibaba Group']"
DimCL: Dimension-Aware Augmentation in Contrastive Learning for Recommendation,https://doi.org/10.1145/3690624.3709200,"['Chi Zhang', 'Qilong Han', 'Qiaoyu Tan', 'Shengjie Wang', 'Xiangyu Zhao', 'Rui Chen']","['Harbin Engineering University', 'Harbin Engineering University', 'Shanghai Frontiers Science Center of Artificial Intelligence and Deep Learning', 'Shanghai Frontiers Science Center of Artificial Intelligence and Deep Learning', 'City University of Hong Kong', 'Harbin Engineering University']"
Seeing the Unseen: Learning Basis Confounder Representations for Robust Traffic Prediction,https://doi.org/10.1145/3690624.3709201,"['Jiahao Ji', 'Wentao Zhang', 'Jingyuan Wang', 'Chao Huang']","['School of Computer Science and Engineering, Beihang University', 'School of Computer Science and Engineering, Beihang University', 'SCSE, Beihang University,MIIT Key Laboratory of Data Intelligence and Management, SEM, Beihang University', 'Department of Computer Science, Musketeers Foundation Institute of Data Science, University of Hong Kong']"
Probabilistic Hypergraph Recurrent Neural Networks for Time-series Forecasting,https://doi.org/10.1145/3690624.3709202,"['Hongjie Chen', 'Ryan A. Rossi', 'Sungchul Kim', 'Kanak Mahadik', 'Hoda Eldardiry']","['Dolby Laboratories', 'Adobe Research', 'Adobe Research', 'Adobe Research', 'Virginia Tech']"
A Unified Invariant Learning Framework for Graph Classification,https://doi.org/10.1145/3690624.3709203,"['Yongduo Sui', 'Jie Sun', 'Shuyao Wang', 'Zemin Liu', 'Qing Cui', 'Longfei Li', 'Xiang Wang']","['Tencent', 'University of Science and Technology of China', 'University of Science and Technology of China', 'Zhejiang University', 'Ant Group', 'Ant Group', 'University of Science and Technology of China']"
Semi-supervised Multi-view Clustering with Active Constraints,https://doi.org/10.1145/3690624.3709204,"['Chao Zhang', 'Deng Xu', 'Chunlin Chen', 'Huaxiong Li']","['Nanjing University', 'Nanjing University', 'Nanjing University', 'Nanjing University']"
CoopRide: Cooperate All Grids in City-Scale Ride-Hailing Dispatching with Multi-Agent Reinforcement Learning,https://doi.org/10.1145/3690624.3709205,"['Jingwei Wang', 'Qianyue Hao', 'Wenzhen Huang', 'Xiaochen Fan', 'Qin Zhang', 'Zhentao Tang', 'Bin Wang', 'Jianye Hao', 'Yong Li']","['Department of EE, BNRist, Tsinghua University', 'Department of EE, BNRist, Tsinghua University', 'Department of EE, BNRist, Tsinghua University', 'IEIT in Tianjin, Department of EE, BNRist, Tsinghua University', 'College of Computer Science and Software Engineering, Shenzhen University', 'Huawei Noah’s Ark Lab', 'Huawei Noah’s Ark Lab', 'Tianjin University,Huawei Noah’s Ark Lab', 'Department of EE, BNRist, Tsinghua University']"
Graph Learning with Distributional Edge Layouts,https://doi.org/10.1145/3690624.3709206,"['Xinjian Zhao', 'Chaolong Ying', 'Yaoyao Xu', 'Tianshu Yu']","['The Chinese University of Hong Kong, Shenzhen', 'The Chinese University of Hong Kong, Shenzhen', 'SDS, The Chinese University of Hong Kong, Shenzhen', 'The Chinese University of Hong Kong, Shenzhen']"
Spectral Subspace Clustering for Attributed Graphs,https://doi.org/10.1145/3690624.3709207,"['Xiaoyang Lin', 'Renchi Yang', 'Haoran Zheng', 'Xiangyu Ke']","['Hong Kong Baptist University', 'Hong Kong Baptist University', 'Hong Kong Baptist University', 'Zhejiang University']"
Enhancing Unsupervised Graph Few-shot Learning via Set Functions and Optimal Transport,https://doi.org/10.1145/3690624.3709208,"['Yonghao Liu', 'Fausto Giunchiglia', 'Ximing Li', 'Lan Huang', 'Xiaoyue Feng', 'Renchu Guan']","['Key Laboratory of Symbolic Computation and Knowledge Engineering of the Ministry of Education, College of Computer Science and Technology, Jilin University', 'Department of Information Engineering and Computer Science, University of Trento', 'Key Laboratory of Symbolic Computation and Knowledge Engineering of the Ministry of Education, College of Computer Science and Technology, Jilin University', 'Key Laboratory of Symbolic Computation and Knowledge Engineering of the Ministry of Education, College of Computer Science and Technology, Jilin University', 'Key Laboratory of Symbolic Computation and Knowledge Engineering of the Ministry of Education, College of Computer Science and Technology, Jilin University', 'Key Laboratory of Symbolic Computation and Knowledge Engineering of the Ministry of Education, College of Computer Science and Technology, Jilin University']"
"MM-Path: Multi-modal, Multi-granularity Path Representation Learning",https://doi.org/10.1145/3690624.3709209,"['Ronghui Xu', 'Hanyin Cheng', 'Chenjuan Guo', 'Hongfan Gao', 'Jilin Hu', 'Sean Bin Yang', 'Bin Yang']","['East China Normal University', 'East China Normal University', 'East China Normal University', 'East China Normal University', 'East China Normal University', 'Chongqing University of Posts and Telecommunications', 'East China Normal University']"
Proactive Model Adaptation Against Concept Drift for Online Time Series Forecasting,https://doi.org/10.1145/3690624.3709210,"['Lifan Zhao', 'Yanyan Shen']","['Shanghai Jiao Tong University', 'Shanghai Jiao Tong University']"
Personalized Language Model Learning on Text Data Without User Identifiers,https://doi.org/10.1145/3690624.3709211,"['Yucheng Ding', 'Yangwenjian Tan', 'Xiangyu Liu', 'Chaoyue Niu', 'Fandong Meng', 'Jie Zhou', 'Ning Liu', 'Fan Wu', 'Guihai Chen']","['Shanghai Jiao Tong University', 'Shanghai Jiao Tong University', 'WeChat AI, Tencent', 'Shanghai Jiao Tong University', 'WeChat AI, Tencent', 'WeChat AI, Tencent', 'Shanghai Jiao Tong University', 'Shanghai Jiao Tong University', 'Shanghai Jiao Tong University']"
Boosting Explainability through Selective Rationalization in Pre-trained Language Models,https://doi.org/10.1145/3690624.3709212,"['Libing Yuan', 'Shuaibo Hu', 'Kui Yu', 'Le Wu']","['School of Computer Science and Information Engineering, Hefei University of Technology, China', 'School of Computer Science and Information Engineering, Hefei University of Technology, China', 'School of Computer Science and Information Engineering, Hefei University of Technology, China', 'School of Computer Science and Information Engineering, Hefei University of Technology, China']"
APEX^2: Adaptive and Extreme Summarization for Personalized Knowledge Graphs,https://doi.org/10.1145/3690624.3709213,"['Zihao Li', 'Dongqi Fu', 'Mengting Ai', 'Jingrui He']","['University of Illinois Urbana-Champaign', 'Meta AI, Meta', 'University of Illinois Urbana-Champaign', 'University of Illinois Urbana-Champaign']"
Enhancing Graph Contrastive Learning with Reliable and Informative Augmentation for Recommendation,https://doi.org/10.1145/3690624.3709214,"['Bowen Zheng', 'Junjie Zhang', 'Hongyu Lu', 'Yu Chen', 'Ming Chen', 'Wayne Xin Zhao', 'Ji-Rong Wen']","['Gaoling School of Artificial Intelligence, Renmin University of China', 'Gaoling School of Artificial Intelligence, Renmin University of China', 'WeChat, Tencent', 'WeChat, Tencent', 'WeChat, Tencent', 'Gaoling School of Artificial Intelligence, Renmin University of China', 'Gaoling School of Artificial Intelligence, Renmin University of China']"
$NodeImport:$ Imbalanced Node Classification with Node Importance Assessment,https://doi.org/10.1145/3690624.3709215,"['Nan Chen', 'Zemin Liu', 'Bryan Hooi', 'Bingsheng He', 'Jun Hu', 'Jia Chen']","['Johns Hopkins University', 'Zhejiang University', 'National University of Singapore', 'National University of Singapore', 'National University of Singapore', 'Grabtaxi Holdings Pte Ltd']"
Controlling Diversity at Inference: Guiding Diffusion Recommender Models with Targeted Category Preferences,https://doi.org/10.1145/3690624.3709216,"['Gwangseok Han', 'Wonbin Kweon', 'Minsoo Kim', 'Hwanjo Yu']","['Pohang University of Science and Technology', 'Pohang University of Science and Technology', 'Pohang University of Science and Technology', 'Pohang University of Science and Technology']"
PraFFL: A Preference-Aware Scheme in Fair Federated Learning,https://doi.org/10.1145/3690624.3709217,"['Rongguang Ye', 'Wei-Bin Kou', 'Ming Tang']","['Southern University of Science and Technology', 'The University of Hong Kong', 'Southern University of Science and Technology']"
Wedjat: Detecting Sophisticated Evasion Attacks via Real-time Causal Analysis,https://doi.org/10.1145/3690624.3709218,"['Li Gao', 'Chuanpu Fu', 'Xinhao Deng', 'Ke Xu', 'Qi Li']","['Tsinghua University', 'Tsinghua University', 'Tsinghua University', 'Tsinghua University,Zhongguancun Lab', 'Tsinghua University,Zhongguancun Lab']"
Non-Homophilic Graph Pre-Training and Prompt Learning,https://doi.org/10.1145/3690624.3709219,"['Xingtong Yu', 'Jie Zhang', 'Yuan Fang', 'Renhe Jiang']","['Singapore Management University', 'National University of Singapore', 'Singapore Management University', 'The University of Tokyo']"
Exploring Preference-Guided Diffusion Model for Cross-Domain Recommendation,https://doi.org/10.1145/3690624.3709220,"['Xiaodong Li', 'Hengzhu Tang', 'Jiawei Sheng', 'Xinghua Zhang', 'Li Gao', 'Suqi Cheng', 'Dawei Yin', 'Tingwen Liu']","['Institute of Information Engineering, Chinese Academy of Sciences', 'Baidu Inc', 'Institute of Information Engineering, Chinese Academy of Sciences', 'Institute of Information Engineering, Chinese Academy of Sciences,School of Cyber Security, UCAS', 'Baidu Inc', 'Baidu Inc', 'Baidu Inc', 'Baidu Inc']"
Spatially Compact Dense Block Mining in Spatial Tensors,https://doi.org/10.1145/3690624.3709221,"['Weike Tang', 'Dingming Wu', 'Tsz Nam Chan', 'Kezhong Lu']","['College of Computer Science & Software Engineering, Shenzhen University', 'College of Computer Science & Software Engineering, Shenzhen University', 'College of Computer Science & Software Engineering, Shenzhen University', 'College of Computer Science & Software Engineering, Shenzhen University']"
ProgDiffusion: Progressively Self-encoding Diffusion Models,https://doi.org/10.1145/3690624.3709222,"['Zhangkai Wu', 'Xuhui Fan', 'Longbing Cao']","['Macquarie University', 'Macquarie University', 'Macquarie University']"
Graph Triple Attention Networks: A Decoupled Perspective,https://doi.org/10.1145/3690624.3709223,"['Xiaotang Wang', 'Yun Zhu', 'Haizhou Shi', 'Yongchao Liu', 'Chuntao Hong']","['Huazhong University of Science and Technology', 'Zhejiang University', 'Rutgers University', 'Ant Group', 'Ant Group']"
Towards Controllable Hybrid Fairness in Graph Neural Networks,https://doi.org/10.1145/3690624.3709224,"['Zihan Luo', 'Hong Huang', 'Jianxun Lian', 'Xiran Song', 'Hai Jin']","['Huazhong University of Science and Technology', 'Huazhong University of Science and Technology', 'Microsoft Research Asia', 'Washington University in St. Louis', 'Huazhong University of Science and Technology']"
From Missteps to Mastery: Enhancing Low-Resource Dense Retrieval through Adaptive Query Generation,https://doi.org/10.1145/3690624.3709225,"['Zhenyu Tong', 'Chuan Qin', 'Chuyu Fang', 'Kaichun Yao', 'Xi Chen', 'Jingshuai Zhang', 'Chen Zhu', 'Hengshu Zhu']","['University of the Chinese Academy of Sciences', 'Computer Network Information Center, Chinese Academy of Sciences', 'Baidu Inc', 'Institute of Software, Chinese Academy of Sciences', 'University of Science and Technology of China', 'Baidu Inc', 'University of Science and Technology of China', 'Computer Network Information Center, Chinese Academy of Sciences']"
Brain Effective Connectivity Estimation via Fourier Spatiotemporal Attention,https://doi.org/10.1145/3690624.3709226,"['Wen Xiong', 'Jinduo Liu', 'Junzhong Ji', 'Fenglong Ma']","['Beijing University Of Technology', 'Beijing University Of Technology', 'Beijing University Of Technology', 'Pennsylvania State University']"
A Structure-aware Invariant Learning Framework for Node-level Graph OOD Generalization,https://doi.org/10.1145/3690624.3709227,"['Ruiwen Yuan', 'Yongqiang Tang', 'Wensheng Zhang', 'Guangzhou University', 'Institute of Automation, Chinese Academy of Sciences']","['University of Chinese Academy of Sciences', 'Institute of automation, Chinese Academy of Sciences', 'Guangzhou University,Institute of Automation, Chinese Academy of Sciences', 'N/A', 'N/A']"
Quantum Time-index Models with Reservoir for Time Series Forecasting,https://doi.org/10.1145/3690624.3709228,"['Wenbo Qiao', 'Jiaming Zhao', 'Peng Zhang']","['School of New Media and Communication, Tianjin University', 'School of New Media and Communication, Tianjin University', 'College of Intelligence and Computing, Tianjin University']"
On the Hyperparameter Loss Landscapes of Machine Learning Models: An Exploratory Study,https://doi.org/10.1145/3690624.3709229,"['Mingyu Huang', 'Ke Li']","['University of Electronic Science and Technology of China', 'University of Exeter']"
CausalMob: Causal Human Mobility Prediction with LLMs-derived Human Intentions toward Public Events,https://doi.org/10.1145/3690624.3709231,"['Xiaojie Yang', 'Hangli Ge', 'Jiawei Wang', 'Zipei Fan', 'Renhe Jiang', 'Ryosuke Shibasaki', 'Noboru Koshizuka']","['The University of Tokyo', 'The University of Tokyo', 'The University of Tokyo', 'School of Artificial Intelligence, Jilin University', 'The University of Tokyo', 'The University of Tokyo', 'The University of Tokyo']"
Advancing Confidence Calibration and Quantification in Medication Recommendation,https://doi.org/10.1145/3690624.3709232,"['Qianyu Chen', 'Xin Li', 'Yujie Fang', 'Mingzhong Wang']","['Beijing Institute of Technology', 'Beijing Institute of Technology', 'Beijing Institute of Technology', 'University of the Sunshine Coast']"
Dynamic Deep Clustering of High-Dimensional Directional Data via Hyperspherical Embeddings with Bayesian Nonparametric Mixtures,https://doi.org/10.1145/3690624.3709230,"['Zhiwen Luo', 'Wentao Fan', 'Manar Amayri', 'Nizar Bouguila']","['The Concordia Institute for Information Systems Engineering, Concordia University', 'Guangdong Provincial/Zhuhai Key Laboratory IRADS and Department of Computer Science, Beijing Normal University-Hong Kong Baptist University (BNU-HKBU) United International College', 'The Concordia Institute for Information Systems Engineering, Concordia University', 'The Concordia Institute for Information Systems Engineering, Concordia University']"
IDentity with Locality: An Ideal Hash for Gene Sequence Search,https://doi.org/10.1145/3690624.3709233,"['Tianyi Zhang', 'Gaurav Gupta', 'Aditya Desai', 'Anshumali Shrivastava']","['Computer Science, Rice University', 'Electrical and Computer Engineering, Rice University', 'Electrical Engineering and Computer Sciences, University of California', 'Computer Science, Rice University,ThirdAI Corp.']"
TSPRank: Bridging Pairwise and Listwise Methods with a Bilinear Travelling Salesman Model,https://doi.org/10.1145/3690624.3709234,"['Weixian Waylon Li', 'Yftah Ziser', 'Yifei Xie', 'Shay B. Cohen', 'Tiejun Ma']","['University of Edinburgh', 'Nvidia Research', 'University of Edinburgh', 'University of Edinburgh', 'University of Edinburgh']"
Asymmetrical Reciprocity-based Federated Learning for Resolving Disparities in Medical Diagnosis,https://doi.org/10.1145/3690624.3709235,"['Jiaqi Wang', 'Ziyi Yin', 'Quanzeng You', 'Lingjuan Lyu', 'Fenglong Ma']","['The Pennsylvania State University', 'The Pennsylvania State University', 'ByteDance', 'Sony AI', 'The Pennsylvania State University']"
A Universal Model for Human Mobility Prediction,https://doi.org/10.1145/3690624.3709236,"['Qingyue Long', 'Yuan Yuan', 'Yong Li']","['Department of Electronic Engineering, BNRist, Tsinghua University', 'Department of Electronic Engineering, BNRist, Tsinghua University', 'Department of Electronic Engineering, BNRist, Tsinghua University']"
Off-Policy Evaluation and Learning for the Future under Non-Stationarity,https://doi.org/10.1145/3690624.3709237,"['Tatsuhiro Shimizu', 'Kazuki Kawamura', 'Takanori Muroi', 'Yusuke Narita', 'Kei Tateno', 'Takuma Udagawa', 'Yuta Saito']","['Yale University', 'Sony Group Corporation', 'Sony Group Corporation', 'Yale University', 'Sony Group Corporation', 'Sony Group Corporation', 'Cornell University']"
GraphTool-Instruction: Revolutionizing Graph Reasoning in LLMs through Decomposed Subtask Instruction,https://doi.org/10.1145/3690624.3709238,"['Rongzheng Wang', 'Shuang Liang', 'Qizhi Chen', 'Jiasheng Zhang', 'Ke Qin']","['Institute of Intelligent Computing, University of Electronic Science and Technology of China', 'Institute of Intelligent Computing, University of Electronic Science and Technology of China', 'School of Computer Science and Engineering, University of Electronic Science and Technology of China', 'School of Computer Science and Engineering, University of Electronic Science and Technology of China', 'Institute of Intelligent Computing, University of Electronic Science and Technology of China']"
Augmented Contrastive Clustering with Uncertainty-Aware Prototyping for Time Series Test Time Adaptation,https://doi.org/10.1145/3690624.3709239,"['Peiliang Gong', 'Mohamed Ragab', 'Min Wu', 'Zhenghua Chen', 'Yongyi Su', 'Xiaoli Li', 'Daoqiang Zhang']","['Nanjing University of Aeronautics and Astronautics', 'Technology Innovation Institute', 'Institute for Infocomm Research, Agency for Science Technology and Research (A*STAR)', 'Institute for Infocomm Research, Agency for Science Technology and Research (A*STAR),Centre for Frontier AI Research, Agency for Science Technology and Research (A*STAR)', 'South China University of Technology,Institute for Infocomm Research, Agency for Science Technology and Research (A*STAR)', 'Institute for Infocomm Research, Agency for Science Technology and Research (A*STAR),Centre for Frontier AI Research, Agency for Science Technology and Research (A*STAR)', 'Nanjing University of Aeronautics and Astronautics']"
Tackling the Length Barrier: Dynamic Context Browsing for Knowledge-Intensive Task,https://doi.org/10.1145/3690624.3709240,"['Hongjin Qian', 'Zheng Liu', 'Peitian Zhang', 'Kelong Mao', 'Yujia Zhou', 'Xu Chen', 'Zhicheng Dou']","['Peking University,Beijing Academy of Artificial Intelligence', 'Hong Kong Polytechnic University', 'Gaoling School of Artificial Intelligence, Renmin University of China', 'Gaoling School of Artificial Intelligence, Renmin University of China', 'Department of Computer Science and Technology, Tsinghua University', 'Gaoling School of Artificial Intelligence, Renmin University of China', 'Gaoling School of Artificial Intelligence, Renmin University of China']"
Large-Scale Spectral Graph Neural Networks via Laplacian Sparsification,https://doi.org/10.1145/3690624.3709241,"['Haipeng Ding', 'Zhewei Wei', 'Yuhang Ye']","['Renmin University of China', 'Renmin University of China', 'Huawei Poisson Lab, Huawei Technologies Ltd.']"
Handling Feature Heterogeneity with Learnable Graph Patches,https://doi.org/10.1145/3690624.3709242,"['Yifei Sun', 'Yang Yang', 'Xiao Feng', 'Zijun Wang', 'Haoyang Zhong', 'Chunping Wang', 'Lei Chen']","['Zhejiang University', 'Zhejiang University', 'Zhejiang University', 'Zhejiang University', 'Huazhong University of Science and Technology', 'Finvolution Group', 'Finvolution Group']"
Runtime-Aware Pipeline for Vertical Federated Learning with Bounded Model Staleness,https://doi.org/10.1145/3690624.3709243,"['Xiong Wang', 'Yi Zhang', 'Yuxin Chen', 'Yuqing Li', 'Chuanhu Ma', 'Bo Li', 'Hai Jin']","['School of Computer Science and Technology, Huazhong University of Science and Technology', 'School of Computer Science and Technology, Huazhong University of Science and Technology', 'School of Computer Science and Technology, Huazhong University of Science and Technology', 'School of Cyber Science and Engineering, Wuhan University', 'School of Computer Science and Technology, Huazhong University of Science and Technology', 'Department of Computer Science and Engineering, Hong Kong University of Science and Technology', 'School of Computer Science and Technology, Huazhong University of Science and Technology']"
Conservation-informed Graph Learning for Spatiotemporal Dynamics Prediction,https://doi.org/10.1145/3690624.3709244,"['Yuan Mi', 'Pu Ren', 'Hongteng Xu', 'Hongsheng Liu', 'Zidong Wang', 'Yike Guo', 'Ji-Rong Wen', 'Hao Sun', 'Yang Liu']","['Renmin University of China', 'Northeastern University', 'Renmin University of China', 'Huawei Technologies Ltd.', 'Zhejiang University', 'HKUST', 'Renmin University of China', 'Renmin University of China', 'University of Chinese Academy of Sciences']"
Interpretable Prediction and Feature Selection for Survival Analysis,https://doi.org/10.1145/3690624.3709245,"['Mike Van Ness', 'Madeleine Udell']","['Stanford University', 'Stanford University']"
SCode: A Spherical Code Metric Learning Approach to Continuously Monitoring Predictive Events in Networked Data,https://doi.org/10.1145/3690624.3709246,"['Qu Liu', 'Emil Zulawnik', 'Tingjian Ge']","['University of Massachusetts, Lowell', 'University of Massachusetts, Lowell', 'University of Massachusetts, Lowell']"
Causal Discovery from Shifted Multiple Environments,https://doi.org/10.1145/3690624.3709247,"['Dezhi Yang', 'Guoxian Yu', 'Jun Wang', 'Jinglin Zhang', 'Carlotta Domeniconi']","['School of Software, Shandong University', 'School of Software, Shandong University', 'School of Software, Shandong University', 'School of Control Science and Engineering, Shandong University', 'Department of Computer Science, George Mason University']"
Exploring Feature-based Knowledge Distillation for Recommender System: A Frequency Perspective,https://doi.org/10.1145/3690624.3709248,"['Zhangchi Zhu', 'Wei Zhang']","['East China Normal University', 'East China Normal University']"
Understanding and Mitigating Hyperbolic Dimensional Collapse in Graph Contrastive Learning,https://doi.org/10.1145/3690624.3709249,"['Yifei Zhang', 'Hao Zhu', 'Menglin Yang', 'Jiahong Liu', 'Rex Ying', 'Irwin King', 'Piotr Koniusz']","['The Chinese University of Hong Kong', 'Data61/CSIRO', 'Yale University', 'The Chinese University of Hong Kong', 'Yale University', 'The Chinese University of Hong Kong', 'Data61?CSIRO,Australian National University']"
R^2MR: Review and Rewrite Modality for Recommendation,https://doi.org/10.1145/3690624.3709250,"['Gu Tang', 'Jinghe Wang', 'Xiaoying Gan', 'Bin Lu', 'Ze Zhao', 'Luoyi Fu', 'Xinbing Wang', 'Chenghu Zhou']","['Shanghai Jiao Tong University', 'Shanghai Jiao Tong University', 'Shanghai Jiao Tong University', 'Shanghai Jiao Tong University', 'Shanghai Jiao Tong University', 'Shanghai Jiao Tong University', 'Shanghai Jiao Tong University', 'Chinese Academy of Sciences']"
Variational Graph Autoencoder for Heterogeneous Information Networks with Missing and Inaccurate Attributes,https://doi.org/10.1145/3690624.3709251,"['Yige Zhao', 'Jianxiang Yu', 'Yao Cheng', 'Chengcheng Yu', 'Yiding Liu', 'Xiang Li', 'Shuaiqiang Wang']","['East China Normal University', 'East China Normal University', 'East China Normal University', 'Shanghai Polytechnic University', 'Baidu Inc.', 'East China Normal University', 'Baidu Inc.']"
RELIEF: Reinforcement Learning Empowered Graph Feature Prompt Tuning,https://doi.org/10.1145/3690624.3709252,"['Jiapeng Zhu', 'Zichen Ding', 'Jianxiang Yu', 'Jiaqi Tan', 'Xiang Li', 'Weining Qian']","['East China Normal University', 'East China Normal University', 'East China Normal University', 'East China Normal University', 'East China Normal University,Engineering Research Center of Blockchain Data Management (East China Normal University), Ministry of Education', 'East China Normal University']"
FABind+: Enhancing Molecular Docking through Improved Pocket Prediction and Pose Generation,https://doi.org/10.1145/3690624.3709253,"['Kaiyuan Gao', 'Qizhi Pei', 'Gongbo Zhang', 'Jinhua Zhu', 'Kun He', 'Lijun Wu']","['Huazhong University of Science and Technology', 'Renmin University of China', 'Huazhong University of Science and Technology', 'University of Science and Technology of China', 'Huazhong University of Sceince and Technology', 'Shanghai Artificial Intelligence Laboratory']"
ST-MTM: Masked Time Series Modeling with Seasonal-Trend Decomposition for Time Series Forecasting,https://doi.org/10.1145/3690624.3709254,"['Hyunwoo Seo', 'Chiehyeon Lim']","['Ulsan National Institute of Science and Technology', 'Ulsan National Institute of Science and Technology']"
Fine-tuning Multimodal Large Language Models for Product Bundling,https://doi.org/10.1145/3690624.3709255,"['Xiaohao Liu', 'Jie Wu', 'Zhulin Tao', 'Yunshan Ma', 'Yinwei Wei', 'Tat-Seng Chua']","['National University of Singapore', 'Communication University of China', 'Communication University of China', 'National University of Singapore', 'Shandong University', 'National University of Singapore']"
Can Large Language Models Improve the Adversarial Robustness of Graph Neural Networks?,https://doi.org/10.1145/3690624.3709256,"['Zhongjian Zhang', 'Xiao Wang', 'Huichi Zhou', 'Yue Yu', 'Mengmei Zhang', 'Cheng Yang', 'Chuan Shi']","['Beijing University of Posts and Telecommunications', 'Beihang University', 'Imperial College London', 'Beijing University of Posts and Telecommunications', 'China Telecom Bestpay', 'Beijing University of Posts and Telecommunications', 'Beijing University of Post and Telecommunication']"
Noise-Resilient Point-wise Anomaly Detection in Time Series Using Weak Segment Labels,https://doi.org/10.1145/3690624.3709257,"['Yaxuan Wang', 'Hao Cheng', 'Jing Xiong', 'Qingsong Wen', 'Han Jia', 'Ruixuan Song', 'Liyuan Zhang', 'Zhaowei Zhu', 'Yang Liu']","['University of California, Santa Cruz', 'Hong Kong Baptist University', 'University of California, Santa Cruz', 'Squirrel AI', 'RIPED, CNPC', 'University of California, Santa Cruz', 'DUT,RIPED, CNPC', 'BIAI, ZJUT,D5 Data', 'University of California, Santa Cruz']"
Conditional Generative Modeling for High-dimensional Marked Temporal Point Processes,https://doi.org/10.1145/3690624.3709258,"['Zheng Dong', 'Zekai Fan', 'Shixiang Zhu']","['Amazon', 'Carnegie Mellon University', 'Carnegie Mellon University']"
Detecting Interpretable Subgroup Drifts,https://doi.org/10.1145/3690624.3709259,"['Flavio Giobergia', 'Eliana Pastor', 'Luca de Alfaro', 'Elena Baralis']","['Politecnico di Torino', 'Politecnico di Torino', 'University of California, Santa Cruz', 'Politecnico di Torino']"
IN-Flow: Instance Normalization Flow for Non-stationary Time Series Forecasting,https://doi.org/10.1145/3690624.3709260,"['Wei Fan', 'Shun Zheng', 'Pengyang Wang', 'Rui Xie', 'Kun Yi', 'Qi Zhang', 'Jiang Bian', 'Yanjie Fu']","['University of Oxford', 'Microsoft Research Asia', 'University of Macau', 'University of Central Florida', 'State Information Center of China', 'Tongji University', 'Microsoft Research Asia', 'Arizona State University']"
Why Not Together? A Multiple-Round Recommender System for Queries and Items,https://doi.org/10.1145/3690624.3709261,"['Jiarui Jin', 'Xianyu Chen', 'Weinan Zhang', 'Yong Yu', 'Jun Wang']","['Shanghai Jiao Tong University,Xiaohongshu Inc.', 'Shanghai Jiao Tong University,Tencent Inc.', 'Shanghai Jiao Tong University', 'Shanghai Jiao Tong University', 'University College London']"
Neural Network Pruning for Invariance Learning,https://doi.org/10.1145/3690624.3709262,"['Derek Xu', 'Yuanzhou Chen', 'Yizhou Sun', 'Wei Wang']","['University of California, Los Angeles', 'University of California, Los Angeles', 'University of California, Los Angeles', 'University of California, Los Angeles']"
MGS3: A Multi-Granularity Self-Supervised Code Search Framework,https://doi.org/10.1145/3690624.3709263,"['Rui Li', 'Junfeng Kang', 'Qi Liu', 'Liyang He', 'Zheng Zhang', 'Yunhao Sha', 'Linbo Zhu', 'Zhenya Huang']","['State Key Laboratory of Cognitive Intelligence, University of Science and Technology of China', 'State Key Laboratory of Cognitive Intelligence, University of Science and Technology of China', 'State Key Laboratory of Cognitive Intelligence, University of Science and Technology of China', 'State Key Laboratory of Cognitive Intelligence, University of Science and Technology of China', 'State Key Laboratory of Cognitive Intelligence, University of Science and Technology of China', 'State Key Laboratory of Cognitive Intelligence, University of Science and Technology of China', 'University of Science and Technology of China,Institute of Artificial Intelligence, Hefei Comprehensive National Science Center', 'State Key Laboratory of Cognitive Intelligence, University of Science and Technology of China']"
Exploring Heterogeneity and Uncertainty for Graph-based Cognitive Diagnosis Models in Intelligent Education,https://doi.org/10.1145/3690624.3709264,"['Pengyang Shao', 'Yonghui Yang', 'Chen Gao', 'Lei Chen', 'Kun Zhang', 'Chenyi Zhuang', 'Le Wu', 'Yong Li']","['Key Laboratory of Knowledge Engineering with Big Data, Hefei University of Technology', 'Key Laboratory of Knowledge Engineering with Big Data, Hefei University of Technology', 'BNRist, Tsinghua University', 'Department of Electronic Engineering, BNRist, Tsinghua University', 'Key Laboratory of Knowledge Engineering with Big Data, Hefei University of Technology', 'Ant Group', 'Key Laboratory of Knowledge Engineering with Big Data, Hefei University of Technology', 'Department of Electronic Engineering, BNRist, Tsinghua University']"
Enhancing Black-Box Adversarial Attacks on Discrete Sequential Data via Bilevel Bayesian Optimization in Hybrid Spaces,https://doi.org/10.1145/3690624.3709265,"['Tianxing Man', 'Xingchen Li', 'Zhaogeng Liu', 'Haozhen Zhang', 'Bin Gu', 'Yi Chang', 'Chuan Shi']","['School of Artificial Intelligence, Jilin University', 'School of Artificial Intelligence, Jilin University', 'School of Artificial Intelligence, Jilin University', 'School of Artificial Intelligence, Jilin University', 'School of Artificial Intelligence, Jilin University', 'School of Artificial Intelligence, Jilin University,International Center of Future Science, Jilin University', 'School of Artificial Intelligence, Jilin University']"
