title,author,doi,affiliation
Robust Uplift Modeling with Large-Scale Contexts for Real-time Marketing,"Zexu Sun (Gaoling School of Artificial Intelligence, Renmin University of China); Qiyu Han (School of Statistics, Renmin University of China); Minqin Zhu (Department of Computer Science and Technology, Zhejiang University); Hao Gong (Kuaishou Technology); Dugang Liu (College of Computer Science and Software Engineering, Shenzhen University); Chen Ma (Department of Computer Science, City University of Hong Kong)",https://doi.org/10.1145/3690624.3709293,"Gaoling School of Artificial Intelligence, Renmin University of China; School of Statistics, Renmin University of China; Department of Computer Science and Technology, Zhejiang University; Kuaishou Technology; College of Computer Science and Software Engineering, Shenzhen University; Department of Computer Science, City University of Hong Kong"
Distributional Prototype Learning for Out-of-distribution Detection,Bo Peng (University of Technology Sydney); Jie Lu (University of Technology Sydney); Yonggang Zhang (Hong Kong Baptist University); Guangquan Zhang (University of Technology Sydney (UTS)); Zhen Fang (University of Technology Sydney),https://doi.org/10.1145/3690624.3709294,University of Technology Sydney; University of Technology Sydney; Hong Kong Baptist University; University of Technology Sydney; University of Technology Sydney
On the Support Vector Effect in DNNs: Rethinking Data Selection and Attribution,Syed Hasan Amin Mahmood (Purdue University); Ming Yin (Purdue University); Rajiv Khanna (Purdue University),https://doi.org/10.1145/3690624.3709295,Purdue University; Purdue University; Purdue University
Stabilizing Modality Gap & Lowering Gradient Norms Improve Zero-Shot Adversarial Robustness of VLMs,"Junhao Dong (Nanyang Technological University,Centre for Frontier AI Research, IHPC, A*STAR); Piotr Koniusz (Data61, CSIRO); Xinghua Qu (Bytedance); Yew-Soon Ong (Nanyang Technological University,Centre for Frontier AI Research, IHPC, A*STAR)",https://doi.org/10.1145/3690624.3709296,"Nanyang Technological University; Data61, CSIRO; Bytedance; Nanyang Technological University"
Bi-Dynamic Graph ODE for Opinion Evolution,"Bowen Duan (Department of Electronic Engineering, Tsinghua University); Henggang Deng (Department of Electronic Engineering, Tsinghua University); Jinghua Piao (Department of Electronic Engineering, BNRist, Tsinghua University); Huandong Wang (Department of Electronic Engineering, BNRist, Tsinghua University); Yue Wang (Department of Electronic Engineering, BNRist, Tsinghua University)",https://doi.org/10.1145/3690624.3709297,"Department of Electronic Engineering, Tsinghua University; Department of Electronic Engineering, Tsinghua University; Department of Electronic Engineering, Tsinghua University; Department of Electronic Engineering, Tsinghua University; Department of Electronic Engineering, Tsinghua University"
Mixing Time Matters: Accelerating Effective Resistance Estimation via Bidirectional Method,"Guanyu Cui (Renmin University of China); Hanzhi Wang (BARC, University of Copenhagen); Zhewei Wei (Renmin University of China)",https://doi.org/10.1145/3690624.3709298,"Renmin University of China; BARC, University of Copenhagen; Renmin University of China"
Generalizable Recommender System During Temporal Popularity Distribution Shifts,"Hyunsik Yoo (University of Illinois Urbana-Champaign); Ruizhong Qiu (University of Illinois Urbana-Champaign); Charlie Xu (Amazon.com, Inc.); Fei Wang (Amazon.com, Inc.); Hanghang Tong (University of Illinois Urbana-Champaign)",https://doi.org/10.1145/3690624.3709299,"University of Illinois Urbana-Champaign; University of Illinois Urbana-Champaign; Amazon.com, Inc.; Amazon.com, Inc.; University of Illinois Urbana-Champaign"
Counterfactual Explanations with Probabilistic Guarantees on their Robustness to Model Change,"Ignacy Stępka (Poznan University of Technology); Jerzy Stefanowski (Poznan University of Technology); Mateusz Lango (Charles University,Poznan University of Technology)",https://doi.org/10.1145/3690624.3709300,Poznan University of Technology; Poznan University of Technology; Charles University; Poznan University of Technology
Fast and Effective GNN Training through Sequences of Random Path Graphs,"Francesco Bonchi (CENTAI Institute,Eurecat); Claudio Gentile (Google Research); Francesco Paolo Nerini (Sapienza University,CENTAI Institute); André Panisson (CENTAI Institute); Fabio Vitale (CENTAI Institute)",https://doi.org/10.1145/3690624.3709301,CENTAI Institute; Google Research; Sapienza University; CENTAI Institute; CENTAI Institute
3DGraphX: Explaining 3D Molecular Graph Models via Incorporating Chemical Priors,Xufeng Liu (State University of New York at Stony Brook); Dongsheng Luo (Florida International University); Wenhan Gao (State University of New York at Stony Brook); Yi Liu (State University of New York at Stony Brook),https://doi.org/10.1145/3690624.3709302,State University of New York at Stony Brook; Florida International University; State University of New York at Stony Brook; State University of New York at Stony Brook
Partial Pre-Post Code Tree: A Memory-Efficient Tree Structure for Conjunctive Rule Mining,Van Quoc Phuong Huynh (Johannes Kepler University Linz); Florian Beck (Johannes Kepler University Linz); Johannes Fürnkranz (Johannes Kepler University Linz),https://doi.org/10.1145/3690624.3709303,Johannes Kepler University Linz; Johannes Kepler University Linz; Johannes Kepler University Linz
GLINT-RU: Gated Lightweight Intelligent Recurrent Units for Sequential Recommender Systems,"Sheng Zhang (City University of Hong Kong,High Magnetic Field Laboratory, Chinese Academy of Sciences); Maolin Wang (City University of Hong Kong); Wanyu Wang (City University of Hong Kong); Jingtong Gao (City University of Hong Kong); Xiangyu Zhao (City University of Hong Kong); Yu Yang (City University of Hong Kong); Xuetao Wei (Southern University of Science and Technology); Zitao Liu (Jinan University); Tong Xu (University of Science and Technology of China)",https://doi.org/10.1145/3690624.3709304,City University of Hong Kong; City University of Hong Kong; City University of Hong Kong; City University of Hong Kong; City University of Hong Kong; City University of Hong Kong; Southern University of Science and Technology; Jinan University; University of Science and Technology of China
Progressive Generalization Risk Reduction for Data-Efficient Causal Effect Estimation,Hechuan Wen (The University of Queensland); Tong Chen (The University of Queensland); Guanhua Ye (Beijing University of Posts and Telecommunications); Li Kheng Chai (Health and Wellbeing Queensland); Shazia Sadiq (The University of Queensland); Hongzhi Yin (The University of Queensland),https://doi.org/10.1145/3690624.3709305,The University of Queensland; The University of Queensland; Beijing University of Posts and Telecommunications; Health and Wellbeing Queensland; The University of Queensland; The University of Queensland
Multi-level Matching Network for Multimodal Entity Linking,"Zhiwei Hu (School of Computer and Information Technology, Shanxi University); Victor Gutierrez Basulto (School of Computer Science and Informatics, Cardiff University); Ru Li (School of Computer and Information Technology, Shanxi University); Jeff Z. Pan (ILCC, School of Informatics, University of Edinburgh)",https://doi.org/10.1145/3690624.3709306,"School of Computer and Information Technology, Shanxi University; School of Computer Science and Informatics, Cardiff University; School of Computer and Information Technology, Shanxi University; ILCC, School of Informatics, University of Edinburgh"
Graph Contrastive Learning with Progressive Augmentations,"Yuhai Zhao (School of Computer Science and Engineering, Key Laboratory of Intelligent Computing in Medical Image of Ministry of Education, Northeastern University); Yejiang Wang (School of Computer Science and Engineering, Key Laboratory of Intelligent Computing in Medical Image of Ministry",https://doi.org/10.1145/3690624.3709307,"School of Computer and Information Technology, Shanxi University; School of Computer Science and Engineering, Key Laboratory of Intelligent Computing in Medical Image of Ministry"
Dynamic Deep Clustering of High-Dimensional Directional Data via Hyperspherical Embeddings with Bayesian Nonparametric Mixtures,"Zhiwen Luo (The Concordia Institute for Information Systems Engineering, Concordia University); Wentao Fan (Guangdong Provincial/Zhuhai Key Laboratory IRADS and Department of Computer Science, Beijing Normal University-Hong Kong Baptist University (BNU-HKBU) United International College); Manar Amayri (The Concordia Institute for Information Systems Engineering, Concordia University); Nizar Bouguila (The Concordia Institute for Information Systems Engineering, Concordia University)",https://doi.org/10.1145/3690624.3709230,"The Concordia Institute for Information Systems Engineering; Guangdong Provincial/Zhuhai Key Laboratory IRADS and Department of Computer Science, Beijing Normal University-Hong Kong Baptist University (BNU-HKBU) United International College; The Concordia Institute for Information Systems Engineering; The Concordia Institute for Information Systems Engineering"
CausalMob: Causal Human Mobility Prediction with LLMs-derived Human Intentions toward Public Events,"Xiaojie Yang (The University of Tokyo); Hangli Ge (The University of Tokyo); Jiawei Wang (The University of Tokyo); Zipei Fan (School of Artificial Intelligence, Jilin University); Renhe Jiang (The University of Tokyo); Ryosuke Shibasaki (The University of Tokyo); Noboru Koshizuka (The University of Tokyo)",https://doi.org/10.1145/3690624.3709231,"The University of Tokyo; The University of Tokyo; The University of Tokyo; School of Artificial Intelligence, Jilin University; The University of Tokyo; The University of Tokyo; The University of Tokyo"
IDentity with Locality: An Ideal Hash for Gene Sequence Search,"Tianyi Zhang (Computer Science, Rice University); Gaurav Gupta (Electrical and Computer Engineering, Rice University); Aditya Desai (Electrical Engineering and Computer Sciences, University of California); Anshumali Shrivastava (Computer Science, Rice University,ThirdAI Corp.)",https://doi.org/10.1145/3690624.3709233,"Rice University; Rice University; University of California; Rice University, ThirdAI Corp."
TSPRank: Bridging Pairwise and Listwise Methods with a Bilinear Travelling Salesman Model,Weixian Waylon Li (University of Edinburgh); Yftah Ziser (Nvidia Research); Yifei Xie (University of Edinburgh); Shay B. Cohen (University of Edinburgh); Tiejun Ma (University of Edinburgh),https://doi.org/10.1145/3690624.3709234,University of Edinburgh; Nvidia Research; University of Edinburgh; University of Edinburgh; University of Edinburgh
Asymmetrical Reciprocity-based Federated Learning for Resolving Disparities in Medical Diagnosis,Jiaqi Wang (The Pennsylvania State University); Ziyi Yin (The Pennsylvania State University); Quanzeng You (ByteDance); Lingjuan Lyu (Sony AI); Fenglong Ma (The Pennsylvania State University),https://doi.org/10.1145/3690624.3709235,The Pennsylvania State University; The Pennsylvania State University; ByteDance; Sony AI; The Pennsylvania State University
A Universal Model for Human Mobility Prediction,"Qingyue Long (Department of Electronic Engineering, BNRist, Tsinghua University); Yuan Yuan (Department of Electronic Engineering, BNRist, Tsinghua University); Yong Li (Department of Electronic Engineering, BNRist, Tsinghua University)",https://doi.org/10.1145/3690624.3709236,"Department of Electronic Engineering, BNRist, Tsinghua University; Department of Electronic Engineering, BNRist, Tsinghua University; Department of Electronic Engineering, BNRist, Tsinghua University"
Off-Policy Evaluation and Learning for the Future under Non-Stationarity,Tatsuhiro Shimizu (Yale University); Kazuki Kawamura (Sony Group Corporation); Takanori Muroi (Sony Group Corporation); Yusuke Narita (Yale University); Kei Tateno (Sony Group Corporation); Takuma Udagawa (Sony Group Corporation); Yuta Saito (Cornell University),https://doi.org/10.1145/3690624.3709237,Yale University; Sony Group Corporation; Sony Group Corporation; Yale University; Sony Group Corporation; Sony Group Corporation; Cornell University
GraphTool-Instruction: Revolutionizing Graph Reasoning in LLMs through Decomposed Subtask Instruction,"Rongzheng Wang (Institute of Intelligent Computing, University of Electronic Science and Technology of China); Shuang Liang (Institute of Intelligent Computing, University of Electronic Science and Technology of China); Qizhi Chen (School of Computer Science and Engineering, University of Electronic Science and Technology of China); Jiasheng Zhang (School of Computer Science and Engineering, University of Electronic Science and Technology of China); Ke Qin (Institute of Intelligent Computing, University of Electronic Science and Technology of China)",https://doi.org/10.1145/3690624.3709238,"Institute of Intelligent Computing, University of Electronic Science and Technology of China; Institute of Intelligent Computing, University of Electronic Science and Technology of China; School of Computer Science and Engineering, University of Electronic Science and Technology of China; School of Computer Science and Engineering, University of Electronic Science and Technology of China; Institute of Intelligent Computing, University of Electronic Science and Technology of China"
Augmented Contrastive Clustering with Uncertainty-Aware Prototyping for Time Series Test Time Adaptation,"Peiliang Gong (Nanjing University of Aeronautics and Astronautics); Mohamed Ragab (Technology Innovation Institute); Min Wu (Institute for Infocomm Research, Agency for Science Technology and Research (A*STAR)); Zhenghua Chen (Institute for Infocomm Research, Agency for Science Technology and Research (A*STAR),Centre for Frontier AI Research, Agency for Science Technology and Research (A*STAR)); Yongyi Su (South China University of Technology,Institute for Infocomm Research, Agency for Science Technology and Research (A*STAR)); Xiaoli Li (Institute for Infocomm Research, Agency for Science Technology and Research (A*STAR),Centre for Frontier AI Research, Agency for Science Technology and Research (A*STAR)); Daoqiang Zhang (Nanjing University of Aeronautics and Astronautics)",https://doi.org/10.1145/3690624.3709239,"Nanjing University of Aeronautics and Astronautics; Technology Innovation Institute; Institute for Infocomm Research, Agency for Science Technology and Research (A*STAR); Institute for Infocomm Research, Agency for Science Technology and Research (A*STAR); South China University of Technology, Institute for Infocomm Research, Agency for Science Technology and Research (A*STAR); Institute for Infocomm Research, Agency for Science Technology and Research (A*STAR); Nanjing University of Aeronautics and Astronautics"
Tackling the Length Barrier: Dynamic Context Browsing for Knowledge-Intensive Task,"Hongjin Qian (Peking University,Beijing Academy of Artificial Intelligence); Zheng Liu (Hong Kong Polytechnic University); Peitian Zhang (Gaoling School of Artificial Intelligence, Renmin University of China); Kelong Mao (Gaoling School of Artificial Intelligence, Renmin University of China); Yujia Zhou (Department of Computer Science and Technology, Tsinghua University); Xu Chen (Gaoling School of Artificial Intelligence, Renmin University of China); Zhicheng Dou (Gaoling School of Artificial Intelligence, Renmin University of China)",https://doi.org/10.1145/3690624.3709240,"Peking University, Beijing Academy of Artificial Intelligence; Hong Kong Polytechnic University; Gaoling School of Artificial Intelligence, Renmin University of China; Gaoling School of Artificial Intelligence, Renmin University of China; Department of Computer Science and Technology, Tsinghua University; Gaoling School of Artificial Intelligence, Renmin University of China; Gaoling School of Artificial Intelligence, Renmin University of China"
Large-Scale Spectral Graph Neural Networks via Laplacian Sparsification,"Haipeng Ding (Renmin University of China); Zhewei Wei (Renmin University of China); Yuhang Ye (Huawei Poisson Lab, Huawei Technologies Ltd.)",https://doi.org/10.1145/3690624.3709241,Renmin University of China; Renmin University of China; Huawei Technologies Ltd.
Handling Feature Heterogeneity with Learnable Graph Patches,Yifei Sun (Zhejiang University); Yang Yang (Zhejiang University); Xiao Feng (Zhejiang University); Zijun Wang (Zhejiang University); Haoyang Zhong (Huazhong University of Science and Technology); Chunping Wang (Finvolution Group); Lei Chen (Finvolution Group),https://doi.org/10.1145/3690624.3709242,Zhejiang University; Zhejiang University; Zhejiang University; Zhejiang University; Huazhong University of Science and Technology; Finvolution Group; Finvolution Group
Runtime-Aware Pipeline for Vertical Federated Learning with Bounded Model Staleness,"Xiong Wang (School of Computer Science and Technology, Huazhong University of Science and Technology); Yi Zhang (School of Computer Science and Technology, Huazhong University of Science and Technology); Yuxin Chen (School of Computer Science and Technology, Huazhong University of Science and Technology); Yuqing Li (School of Cyber Science and Engineering, Wuhan University); Chuanhu Ma (School of Computer Science and Technology, Huazhong University of Science and Technology); Bo Li (Department of Computer Science and Engineering, Hong Kong University of Science and Technology); Hai Jin (School of Computer Science and Technology, Huazhong University of Science and Technology)",https://doi.org/10.1145/3690624.3709243,Huazhong University of Science and Technology; Huazhong University of Science and Technology; Huazhong University of Science and Technology; Wuhan University; Huazhong University of Science and Technology; Hong Kong University of Science and Technology; Huazhong University of Science and Technology
Conservation-informed Graph Learning for Spatiotemporal Dynamics Prediction,Yuan Mi (Renmin University of China); Pu Ren (Northeastern University); Hongteng Xu (Renmin University of China); Hongsheng Liu (Huawei Technologies Ltd.); Zidong Wang (Zhejiang University); Yike Guo (HKUST); Ji-Rong Wen (Renmin University of China); Hao Sun (Renmin University of China); Yang Liu (University of Chinese Academy of Sciences),https://doi.org/10.1145/3690624.3709244,Renmin University of China; Northeastern University; Renmin University of China; Huawei Technologies Ltd.; Zhejiang University; HKUST; Renmin University of China; Renmin University of China; University of Chinese Academy of Sciences
Interpretable Prediction and Feature Selection for Survival Analysis,Mike Van Ness (Stanford University); Madeleine Udell (Stanford University),https://doi.org/10.1145/3690624.3709245,Stanford University; Stanford University
SCode: A Spherical Code Metric Learning Approach to Continuously Monitoring Predictive Events in Networked Data,"Qu Liu (University of Massachusetts, Lowell); Emil Zulawnik (University of Massachusetts, Lowell); Tingjian Ge (University of Massachusetts, Lowell)",https://doi.org/10.1145/3690624.3709246,"University of Massachusetts, Lowell; University of Massachusetts, Lowell; University of Massachusetts, Lowell"
Causal Discovery from Shifted Multiple Environments,"Dezhi Yang (School of Software, Shandong University); Guoxian Yu (School of Software, Shandong University); Jun Wang (School of Software, Shandong University); Jinglin Zhang (School of Control Science and Engineering, Shandong University); Carlotta Domeniconi (Department of Computer Science, George Mason University)",https://doi.org/10.1145/3690624.3709247,Shandong University; Shandong University; Shandong University; Shandong University; George Mason University
Exploring Feature-based Knowledge Distillation for Recommender System: A Frequency Perspective,Zhangchi Zhu (East China Normal University); Wei Zhang (East China Normal University),https://doi.org/10.1145/3690624.3709248,East China Normal University; East China Normal University
Understanding and Mitigating Hyperbolic Dimensional Collapse in Graph Contrastive Learning,"Yifei Zhang (The Chinese University of Hong Kong); Hao Zhu (Data61/CSIRO); Menglin Yang (Yale University); Jiahong Liu (The Chinese University of Hong Kong); Rex Ying (Yale University); Irwin King (The Chinese University of Hong Kong); Piotr Koniusz (Data61?CSIRO,Australian National University)",https://doi.org/10.1145/3690624.3709249,"The Chinese University of Hong Kong; Data61/CSIRO; Yale University; The Chinese University of Hong Kong; Yale University; The Chinese University of Hong Kong; Data61/CSIRO, Australian National University"
R^2MR: Review and Rewrite Modality for Recommendation,Gu Tang (Shanghai Jiao Tong University); Jinghe Wang (Shanghai Jiao Tong University); Xiaoying Gan (Shanghai Jiao Tong University); Bin Lu (Shanghai Jiao Tong University); Ze Zhao (Shanghai Jiao Tong Universityy); Luoyi Fu (Shanghai Jiao Tong University); Xinbing Wang (Shanghai Jiao Tong University); Chenghu Zhou (Chinese Academy of Sciences),https://doi.org/10.1145/3690624.3709250,Shanghai Jiao Tong University; Shanghai Jiao Tong University; Shanghai Jiao Tong University; Shanghai Jiao Tong University; Shanghai Jiao Tong University; Shanghai Jiao Tong University; Shanghai Jiao Tong University; Chinese Academy of Sciences
Variational Graph Autoencoder for Heterogeneous Information Networks with Missing and Inaccurate Attributes,Yige Zhao (East China Normal University); Jianxiang Yu (East China Normal University); Yao Cheng (East China Normal University); Chengcheng Yu (Shanghai Polytechnic University); Yiding Liu (Baidu Inc.); Xiang Li (East China Normal University); Shuaiqiang Wang (Baidu Inc.),https://doi.org/10.1145/3690624.3709251,East China Normal University; East China Normal University; East China Normal University; Shanghai Polytechnic University; Baidu Inc.; East China Normal University; Baidu Inc.
RELIEF: Reinforcement Learning Empowered Graph Feature Prompt Tuning,"Jiapeng Zhu (East China Normal University); Zichen Ding (East China Normal University); Jianxiang Yu (East China Normal University); Jiaqi Tan (East China Normal University); Xiang Li (East China Normal University,Engineering Research Center of Blockchain Data Management (East China Normal University), Ministry of Education); Weining Qian (East China Normal University)",https://doi.org/10.1145/3690624.3709252,East China Normal University; East China Normal University; East China Normal University; East China Normal University; East China Normal University; East China Normal University
FABind+: Enhancing Molecular Docking through Improved Pocket Prediction and Pose Generation,Kaiyuan Gao (Huazhong University of Science and Technology); Qizhi Pei (Renmin University of China); Gongbo Zhang (Huazhong University of Science and Technology); Jinhua Zhu (University of Science and Technology of China); Kun He (Huazhong University of Sceince and Technology); Lijun Wu (Shanghai Artificial Intelligence Laboratory),https://doi.org/10.1145/3690624.3709253,Huazhong University of Science and Technology; Renmin University of China; Huazhong University of Science and Technology; University of Science and Technology of China; Huazhong University of Science and Technology; Shanghai Artificial Intelligence Laboratory
ST-MTM: Masked Time Series Modeling with Seasonal-Trend Decomposition for Time Series Forecasting,Hyunwoo Seo (Ulsan National Institute of Science and Technology); Chiehyeon Lim (Ulsan National Institute of Science and Technology),https://doi.org/10.1145/3690624.3709254,Ulsan National Institute of Science and Technology
Fine-tuning Multimodal Large Language Models for Product Bundling,Xiaohao Liu (National University of Singapore); Jie Wu (Communication University of China); Zhulin Tao (Communication University of China); Yunshan Ma (National University of Singapore); Yinwei Wei (Shandong University); Tat-Seng Chua (National University of Singapore),https://doi.org/10.1145/3690624.3709255,National University of Singapore; Communication University of China; Communication University of China; National University of Singapore; Shandong University; National University of Singapore
Can Large Language Models Improve the Adversarial Robustness of Graph Neural Networks?,Zhongjian Zhang (Beijing University of Posts and Telecommunications); Xiao Wang (Beihang University); Huichi Zhou (Imperial College London); Yue Yu (Beijing University of Posts and Telecommunications); Mengmei Zhang (China Telecom Bestpay); Cheng Yang (Beijing University of Posts and Telecommunications); Chuan Shi (Beijing University of Post and Telecommunication),https://doi.org/10.1145/3690624.3709256,Beijing University of Posts and Telecommunications; Beihang University; Imperial College London; Beijing University of Posts and Telecommunications; China Telecom Bestpay; Beijing University of Posts and Telecommunications; Beijing University of Post and Telecommunication
Noise-Resilient Point-wise Anomaly Detection in Time Series Using Weak Segment Labels,"Yaxuan Wang (University of California, Santa Cruz); Hao Cheng (Hong Kong Baptist University); Jing Xiong (University of California, Santa Cruz); Qingsong Wen (Squirrel AI); Han Jia (RIPED, CNPC); Ruixuan Song (University of California, Santa Cruz); Liyuan Zhang (DUT,RIPED, CNPC); Zhaowei Zhu (BIAI, ZJUT,D5 Data); Yang Liu (University of California, Santa Cruz)",https://doi.org/10.1145/3690624.3709257,"University of California, Santa Cruz; Hong Kong Baptist University; University of California, Santa Cruz; Squirrel AI; RIPED, CNPC; University of California, Santa Cruz; DUT, RIPED, CNPC; BIAI, ZJUT, D5 Data; University of California, Santa Cruz"
Conditional Generative Modeling for High-dimensional Marked Temporal Point Processes,Zheng Dong (Amazon); Zekai Fan (Carnegie Mellon University); Shixiang Zhu (Carnegie Mellon University),https://doi.org/10.1145/3690624.3709258,Amazon; Carnegie Mellon University; Carnegie Mellon University
Detecting Interpretable Subgroup Drifts,"Flavio Giobergia (Politecnico di Torino); Eliana Pastor (Politecnico di Torino); Luca de Alfaro (University of California, Santa Cruz); Elena Baralis (Politecnico di Torino)",https://doi.org/10.1145/3690624.3709259,"Politecnico di Torino; Politecnico di Torino; University of California, Santa Cruz; Politecnico di Torino"
IN-Flow: Instance Normalization Flow for Non-stationary Time Series Forecasting,Wei Fan (University of Oxford); Shun Zheng (Microsoft Research Asia); Pengyang Wang (University of Macau); Rui Xie (University of Central Florida); Kun Yi (State Information Center of China); Qi Zhang (Tongji University); Jiang Bian (Microsoft Research Asia); Yanjie Fu (Arizona State University),https://doi.org/10.1145/3690624.3709260,University of Oxford; Microsoft Research Asia; University of Macau; University of Central Florida; State Information Center of China; Tongji University; Microsoft Research Asia; Arizona State University
Why Not Together? A Multiple-Round Recommender System for Queries and Items,"Jiarui Jin (Shanghai Jiao Tong University,Xiaohongshu Inc.); Xianyu Chen (Shanghai Jiao Tong University,Tencent Inc.); Weinan Zhang (Shanghai Jiao Tong University); Yong Yu (Shanghai Jiao Tong University); Jun Wang (University College London)",https://doi.org/10.1145/3690624.3709261,Shanghai Jiao Tong University; Xiaohongshu Inc.; Shanghai Jiao Tong University; Shanghai Jiao Tong University; University College London
Neural Network Pruning for Invariance Learning,"Derek Xu (University of California, Los Angeles); Yuanzhou Chen (University of California, Los Angeles); Yizhou Sun (University of California, Los Angeles); Wei Wang (University of California, Los Angeles)",https://doi.org/10.1145/3690624.3709262,"University of California, Los Angeles; University of California, Los Angeles; University of California, Los Angeles; University of California, Los Angeles"
MGS3: A Multi-Granularity Self-Supervised Code Search Framework,"Rui Li (State Key Laboratory of Cognitive Intelligence, University of Science and Technology of China); Junfeng Kang (State Key Laboratory of Cognitive Intelligence, University of Science and Technology of China); Qi Liu (State Key Laboratory of Cognitive Intelligence, University of Science and Technology of China,Institute of Artificial Intelligence, Hefei Comprehensive National Science Center); Liyang He (State Key Laboratory of Cognitive Intelligence, University of Science and Technology of China); Zheng Zhang (State Key Laboratory of Cognitive Intelligence, University of Science and Technology of China); Yunhao Sha (State Key Laboratory of Cognitive Intelligence, University of Science and Technology of China); Linbo Zhu (University of Science and Technology of China,Institute of Artificial Intelligence, Hefei Comprehensive National Science Center); Zhenya Huang (State Key Laboratory of Cognitive Intelligence, University of Science and Technology of China,Institute of Artificial Intelligence, Hefei Comprehensive National Science Center)",https://doi.org/10.1145/3690624.3709263,University of Science and Technology of China; University of Science and Technology of China; University of Science and Technology of China; University of Science and Technology of China; University of Science and Technology of China; University of Science and Technology of China; University of Science and Technology of China; University of Science and Technology of China
Exploring Heterogeneity and Uncertainty for Graph-based Cognitive Diagnosis Models in Intelligent Education,"Pengyang Shao (Key Laboratory of Knowledge Engineering with Big Data, Hefei University of Technology); Yonghui Yang (Key Laboratory of Knowledge Engineering with Big Data, Hefei University of Technology); Chen Gao (BNRist, Tsinghua University); Lei Chen (Department of Electronic Engineering, BNRist, Tsinghua University); Kun Zhang (Key Laboratory of Knowledge Engineering with Big Data, Hefei University of Technology); Chenyi Zhuang (Ant Group); Le Wu (Key Laboratory of Knowledge Engineering with Big Data, Hefei University of Technology); Yong Li (Department of Electronic Engineering, BNRist, Tsinghua University); Meng Wang (Key Laboratory of Knowledge Engineering with Big Data, Hefei University of Technology)",https://doi.org/10.1145/3690624.3709264,Hefei University of Technology; Hefei University of Technology; Tsinghua University; Tsinghua University; Hefei University of Technology; Ant Group; Hefei University of Technology; Tsinghua University; Hefei University of Technology
Learning Attribute as Explicit Relation for Sequential Recommendation,Gang Liu (University of,https://doi.org/10.1145/3690624.3709267,N/A
Progressive Generalization Risk Reduction for Data-Efficient Causal Effect Estimation,Maolin Wang (City University of Hong Kong); Wanyu Wang (City University of Hong Kong); Jingtong Gao (City University of Hong Kong); Xiangyu Zhao (City University of Hong Kong); Yu Yang (City University of Hong Kong); Xuetao Wei (Southern University of Science and Technology); Zitao Liu (Jinan University); Tong Xu (University of Science and Technology of China),https://doi.org/10.1145/3690624.3709305,City University of Hong Kong; Southern University of Science and Technology; Jinan University; University of Science and Technology of China
Multi-level Matching Network for Multimodal Entity Linking,Hechuan Wen (The University of Queensland); Tong Chen (The University of Queensland); Guanhua Ye (Beijing University of Posts and Telecommunications); Li Kheng Chai (Health and Wellbeing Queensland); Shazia Sadiq (The University of Queensland); Hongzhi Yin (The University of Queensland),https://doi.org/10.1145/3690624.3709306,The University of Queensland; Beijing University of Posts and Telecommunications; Health and Wellbeing Queensland
Graph Contrastive Learning with Progressive Augmentations,"Zhiwei Hu (School of Computer and Information Technology, Shanxi University); Victor Gutierrez Basulto (School of Computer Science and Informatics, Cardiff University); Ru Li (School of Computer and Information Technology, Shanxi University); Jeff Z. Pan (ILCC, School of Informatics, University of Edinburgh)",https://doi.org/10.1145/3690624.3709307,"School of Computer and Information Technology, Shanxi University; School of Computer Science and Informatics, Cardiff University; ILCC, School of Informatics, University of Edinburgh"
Seeing the Unseen in Micro-Video Popularity Prediction: Self-Correlation Retrieval for Missing Modality Generation,Zhangtao Cheng (University of Electronic Science and Technology of China); Jian Lang (University of Electronic Science and Technology of China); Ting Zhong (University of Electronic Science and Technology of China); Fan Zhou (University of Electronic Science and Technology of China),https://doi.org/10.1145/3690624.3709308,University of Electronic Science and Technology of China
BTFL: A Bayesian-based Test-Time Generalization Method for Internal and External Data Distributions in Federated learning,Yu Zhou (Beijing University of Posts and Telecommunications); Bingyan Liu (Beijing University of Posts and Telecommunications),https://doi.org/10.1145/3690624.3709309,Beijing University of Posts and Telecommunications
Weight-Constrained Simple Path Enumeration in Weighted Graph,Dian Ouyang (Guangzhou University); Dong Wen (University of New South Wales); Jianye Yang (Guangzhou University); Wentao Li (University of Leicester); Xuemin Lin (Shanghai Jiaotong University),https://doi.org/10.1145/3690624.3709310,Guangzhou University; University of New South Wales; University of Leicester; Shanghai Jiaotong University
Generalizing Personalized Federated Graph Augmentation via Min-max Adversarial Learning,Liang Zhang (Shenzhen Research Institute of Big Data); Tao Long (Shenzhen University); Yang Liu (Dukekunshan University); Lei Zhang (Shenzhen University); Laizhong Cui (Shenzhen University); Qingjiang Shi (Tongji University),https://doi.org/10.1145/3690624.3709311,Shenzhen Research Institute of Big Data; Shenzhen University; Dukekunshan University; Tongji University
LLM-Eraser: Optimizing Large Language Model Unlearning through Selective Pruning,Shengming Zhang (Chinese Academy of Medical Sciences & Peking Union Medical College); Le Zhang (Baidu Research); Jingbo Zhou (Baidu Research); Zhi Zheng (University of Science and Technology of China); Hui Xiong (Hong Kong University of Science and Technology (Guangzhou)),https://doi.org/10.1145/3690624.3709312,Chinese Academy of Medical Sciences & Peking Union Medical College; Baidu Research; University of Science and Technology of China; Hong Kong University of Science and Technology (Guangzhou)
